Date,Value,source,feature_code,description
2020-04-17,832.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-17,3.75,bcb,SELIC,Taxa Selic
2020-04-17,340960.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-17,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-18,3.75,bcb,SELIC,Taxa Selic
2020-04-19,3.75,bcb,SELIC,Taxa Selic
2020-04-20,314.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-20,826.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-20,5.232699871063232,yahoo,DOLAR,Dólar/Real
2020-04-20,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-20,340704.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-20,3.75,bcb,SELIC,Taxa Selic
2020-04-21,5.315400123596191,yahoo,DOLAR,Dólar/Real
2020-04-21,830.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-21,3.75,bcb,SELIC,Taxa Selic
2020-04-21,309.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-22,3.75,bcb,SELIC,Taxa Selic
2020-04-22,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-22,834.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-22,317.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-22,340520.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-22,5.315000057220459,yahoo,DOLAR,Dólar/Real
2020-04-23,3.75,bcb,SELIC,Taxa Selic
2020-04-23,340844.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-23,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-23,5.456900119781494,yahoo,DOLAR,Dólar/Real
2020-04-23,319.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-23,839.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-24,340897.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-24,5.533100128173828,yahoo,DOLAR,Dólar/Real
2020-04-24,832.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-24,3.75,bcb,SELIC,Taxa Selic
2020-04-24,315.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-24,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-25,3.75,bcb,SELIC,Taxa Selic
2020-04-26,3.75,bcb,SELIC,Taxa Selic
2020-04-27,340971.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-27,3.75,bcb,SELIC,Taxa Selic
2020-04-27,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-27,305.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-27,829.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-27,5.5725998878479,yahoo,DOLAR,Dólar/Real
2020-04-28,826.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-28,5.652599811553955,yahoo,DOLAR,Dólar/Real
2020-04-28,339135.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-28,3.75,bcb,SELIC,Taxa Selic
2020-04-28,302.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-28,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-29,5.497399806976318,yahoo,DOLAR,Dólar/Real
2020-04-29,831.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-29,304.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-04-29,338789.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-29,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-29,3.75,bcb,SELIC,Taxa Selic
2020-04-30,850.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-04-30,339317.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-04-30,3.75,bcb,SELIC,Taxa Selic
2020-04-30,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-04-30,5.334799766540527,yahoo,DOLAR,Dólar/Real
2020-04-30,311.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-01,3.75,bcb,SELIC,Taxa Selic
2020-05-01,1533.0,bcb,ENERGIA,Energia Elétrica
2020-05-01,5.486000061035156,yahoo,DOLAR,Dólar/Real
2020-05-01,577623.4,bcb,PIB_BR,PIB Brasil
2020-05-01,3239.3,bcb,BALANCA_COMERCIAL,Balança Comercial
2020-05-01,847.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-01,311.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-01,-9.67,bcb,DIVIDA_PUBLICA,Dívida Pública
2020-05-01,12494.0,bcb,FRETES,Índice de Fretes
2020-05-01,-89518777.0,bcb,CDS,Brazil CDS 5Y
2020-05-01,18591.0,bcb,SOJA_BR,Soja Brasil - Preço Médio Atacado
2020-05-01,2527.6,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2020-05-02,3.75,bcb,SELIC,Taxa Selic
2020-05-03,3.75,bcb,SELIC,Taxa Selic
2020-05-04,5.4770002365112305,yahoo,DOLAR,Dólar/Real
2020-05-04,310.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-04,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-05-04,338961.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-04,834.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-04,3.75,bcb,SELIC,Taxa Selic
2020-05-05,3.75,bcb,SELIC,Taxa Selic
2020-05-05,342666.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-05,313.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-05,838.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-05,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-05-05,5.540599822998047,yahoo,DOLAR,Dólar/Real
2020-05-06,311.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-06,342717.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-06,5.578100204467773,yahoo,DOLAR,Dólar/Real
2020-05-06,3.75,bcb,SELIC,Taxa Selic
2020-05-06,0.014227,bcb,DI_FUTURO,Taxa DI-Over
2020-05-06,830.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-07,5.715199947357178,yahoo,DOLAR,Dólar/Real
2020-05-07,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-07,343093.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-07,316.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-07,3.0,bcb,SELIC,Taxa Selic
2020-05-07,841.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-08,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-08,848.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-08,343721.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-08,5.828719139099121,yahoo,DOLAR,Dólar/Real
2020-05-08,3.0,bcb,SELIC,Taxa Selic
2020-05-08,319.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-09,3.0,bcb,SELIC,Taxa Selic
2020-05-10,3.0,bcb,SELIC,Taxa Selic
2020-05-11,3.0,bcb,SELIC,Taxa Selic
2020-05-11,343087.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-11,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-11,852.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-11,318.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-11,5.4770002365112305,yahoo,DOLAR,Dólar/Real
2020-05-12,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-12,5.8171000480651855,yahoo,DOLAR,Dólar/Real
2020-05-12,323.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-12,849.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-12,343110.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-12,3.0,bcb,SELIC,Taxa Selic
2020-05-13,3.0,bcb,SELIC,Taxa Selic
2020-05-13,320.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-13,343211.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-13,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-13,836.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-13,5.884799957275391,yahoo,DOLAR,Dólar/Real
2020-05-14,3.0,bcb,SELIC,Taxa Selic
2020-05-14,320.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-14,5.88640022277832,yahoo,DOLAR,Dólar/Real
2020-05-14,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-14,835.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-14,343157.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-15,5.8094000816345215,yahoo,DOLAR,Dólar/Real
2020-05-15,3.0,bcb,SELIC,Taxa Selic
2020-05-15,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-15,838.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-15,319.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-15,343282.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-16,3.0,bcb,SELIC,Taxa Selic
2020-05-17,3.0,bcb,SELIC,Taxa Selic
2020-05-18,845.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-18,342894.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-18,3.0,bcb,SELIC,Taxa Selic
2020-05-18,320.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-18,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-18,5.855199813842773,yahoo,DOLAR,Dólar/Real
2020-05-19,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-19,5.718999862670898,yahoo,DOLAR,Dólar/Real
2020-05-19,321.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-19,842.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-19,342983.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-19,3.0,bcb,SELIC,Taxa Selic
2020-05-20,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-20,3.0,bcb,SELIC,Taxa Selic
2020-05-20,5.755199909210205,yahoo,DOLAR,Dólar/Real
2020-05-20,846.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-20,319.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-20,344259.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-21,344245.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-21,3.0,bcb,SELIC,Taxa Selic
2020-05-21,5.690499782562256,yahoo,DOLAR,Dólar/Real
2020-05-21,835.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-21,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-21,317.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-22,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-22,5.5524001121521,yahoo,DOLAR,Dólar/Real
2020-05-22,833.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-22,344002.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-22,318.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-22,3.0,bcb,SELIC,Taxa Selic
2020-05-23,3.0,bcb,SELIC,Taxa Selic
2020-05-24,3.0,bcb,SELIC,Taxa Selic
2020-05-25,5.52869987487793,yahoo,DOLAR,Dólar/Real
2020-05-25,344036.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-25,3.0,bcb,SELIC,Taxa Selic
2020-05-25,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-26,847.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-26,319.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-26,5.443399906158447,yahoo,DOLAR,Dólar/Real
2020-05-26,344153.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-26,3.0,bcb,SELIC,Taxa Selic
2020-05-26,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-27,3.0,bcb,SELIC,Taxa Selic
2020-05-27,5.343999862670898,yahoo,DOLAR,Dólar/Real
2020-05-27,345094.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-27,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-27,320.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-27,848.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-28,5.27269983291626,yahoo,DOLAR,Dólar/Real
2020-05-28,3.0,bcb,SELIC,Taxa Selic
2020-05-28,345381.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-28,327.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-28,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-28,847.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-29,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-05-29,325.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-05-29,3.0,bcb,SELIC,Taxa Selic
2020-05-29,5.403600215911865,yahoo,DOLAR,Dólar/Real
2020-05-29,840.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-05-29,345706.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-05-30,3.0,bcb,SELIC,Taxa Selic
2020-05-31,3.0,bcb,SELIC,Taxa Selic
2020-06-01,323.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-01,3.0,bcb,SELIC,Taxa Selic
2020-06-01,1700.0,bcb,ENERGIA,Energia Elétrica
2020-06-01,4891.3,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2020-06-01,607132.1,bcb,PIB_BR,PIB Brasil
2020-06-01,79134.0,bcb,SOJA_BR,Soja Brasil - Preço Médio Atacado
2020-06-01,19414.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2020-06-01,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-01,6109.4,bcb,BALANCA_COMERCIAL,Balança Comercial
2020-06-01,840.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-01,-9.97,bcb,DIVIDA_PUBLICA,Dívida Pública
2020-06-01,20366.0,bcb,FRETES,Índice de Fretes
2020-06-01,-95384014.0,bcb,CDS,Brazil CDS 5Y
2020-06-01,345792.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-01,5.334799766540527,yahoo,DOLAR,Dólar/Real
2020-06-02,3.0,bcb,SELIC,Taxa Selic
2020-06-02,5.366499900817871,yahoo,DOLAR,Dólar/Real
2020-06-02,347757.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-02,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-02,850.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-02,324.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-03,857.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-03,324.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-03,5.1992998123168945,yahoo,DOLAR,Dólar/Real
2020-06-03,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-03,3.0,bcb,SELIC,Taxa Selic
2020-06-03,347806.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-04,867.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-04,329.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-04,5.061600208282471,yahoo,DOLAR,Dólar/Real
2020-06-04,3.0,bcb,SELIC,Taxa Selic
2020-06-04,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-04,347931.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-05,3.0,bcb,SELIC,Taxa Selic
2020-06-05,331.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-05,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-05,347625.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-05,5.117199897766113,yahoo,DOLAR,Dólar/Real
2020-06-05,867.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-06,3.0,bcb,SELIC,Taxa Selic
2020-06-07,3.0,bcb,SELIC,Taxa Selic
2020-06-08,333.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-08,864.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-08,347934.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-08,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-08,3.0,bcb,SELIC,Taxa Selic
2020-06-08,4.959499835968018,yahoo,DOLAR,Dólar/Real
2020-06-09,863.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-09,3.0,bcb,SELIC,Taxa Selic
2020-06-09,327.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-09,4.821599960327148,yahoo,DOLAR,Dólar/Real
2020-06-09,348357.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-09,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-10,3.0,bcb,SELIC,Taxa Selic
2020-06-10,865.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-10,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-10,326.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-10,348717.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-10,4.898399829864502,yahoo,DOLAR,Dólar/Real
2020-06-11,329.75,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-11,3.0,bcb,SELIC,Taxa Selic
2020-06-11,4.9721999168396,yahoo,DOLAR,Dólar/Real
2020-06-11,866.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-12,348323.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-12,3.0,bcb,SELIC,Taxa Selic
2020-06-12,871.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-12,4.974999904632568,yahoo,DOLAR,Dólar/Real
2020-06-12,330.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-12,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-13,3.0,bcb,SELIC,Taxa Selic
2020-06-14,3.0,bcb,SELIC,Taxa Selic
2020-06-15,329.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-15,5.047800064086914,yahoo,DOLAR,Dólar/Real
2020-06-15,348296.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-15,869.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-15,3.0,bcb,SELIC,Taxa Selic
2020-06-15,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-16,3.0,bcb,SELIC,Taxa Selic
2020-06-16,348373.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-16,867.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-16,329.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-16,5.153206825256348,yahoo,DOLAR,Dólar/Real
2020-06-16,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-17,5.243599891662598,yahoo,DOLAR,Dólar/Real
2020-06-17,0.011345,bcb,DI_FUTURO,Taxa DI-Over
2020-06-17,3.0,bcb,SELIC,Taxa Selic
2020-06-17,330.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-17,871.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-17,348431.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-18,348418.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-18,5.22790002822876,yahoo,DOLAR,Dólar/Real
2020-06-18,2.25,bcb,SELIC,Taxa Selic
2020-06-18,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-18,331.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-18,873.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-19,348442.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-19,876.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-19,2.25,bcb,SELIC,Taxa Selic
2020-06-19,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-19,332.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-19,5.377200126647949,yahoo,DOLAR,Dólar/Real
2020-06-20,2.25,bcb,SELIC,Taxa Selic
2020-06-21,2.25,bcb,SELIC,Taxa Selic
2020-06-22,328.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-22,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-22,876.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-22,348853.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-22,2.25,bcb,SELIC,Taxa Selic
2020-06-22,5.309999942779541,yahoo,DOLAR,Dólar/Real
2020-06-23,5.2519001960754395,yahoo,DOLAR,Dólar/Real
2020-06-23,349113.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-23,2.25,bcb,SELIC,Taxa Selic
2020-06-23,875.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-23,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-23,325.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-24,324.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-24,870.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-24,348981.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-24,5.151000022888184,yahoo,DOLAR,Dólar/Real
2020-06-24,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-24,2.25,bcb,SELIC,Taxa Selic
2020-06-25,317.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-25,869.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-25,5.34660005569458,yahoo,DOLAR,Dólar/Real
2020-06-25,348850.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-25,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-25,2.25,bcb,SELIC,Taxa Selic
2020-06-26,865.0,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-26,348812.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-26,2.25,bcb,SELIC,Taxa Selic
2020-06-26,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-26,5.359499931335449,yahoo,DOLAR,Dólar/Real
2020-06-26,317.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-27,2.25,bcb,SELIC,Taxa Selic
2020-06-28,2.25,bcb,SELIC,Taxa Selic
2020-06-29,349030.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-29,5.480899810791016,yahoo,DOLAR,Dólar/Real
2020-06-29,326.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-06-29,2.25,bcb,SELIC,Taxa Selic
2020-06-29,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-29,866.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-30,2.25,bcb,SELIC,Taxa Selic
2020-06-30,884.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-06-30,348781.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-06-30,5.402100086212158,yahoo,DOLAR,Dólar/Real
2020-06-30,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-06-30,338.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-01,2.25,bcb,SELIC,Taxa Selic
2020-07-01,-76270534.0,bcb,CDS,Brazil CDS 5Y
2020-07-01,28128.0,bcb,FRETES,Índice de Fretes
2020-07-01,1818.0,bcb,ENERGIA,Energia Elétrica
2020-07-01,348703.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-01,4827.8,bcb,INVESTIMENTO_ESTRANGEIRO,Investimento Estrangeiro
2020-07-01,6895.9,bcb,BALANCA_COMERCIAL,Balança Comercial
2020-07-01,95886.0,bcb,SOJA_BR,Soja Brasil - Preço Médio Atacado
2020-07-01,893.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-07-01,-9.22,bcb,DIVIDA_PUBLICA,Dívida Pública
2020-07-01,348.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-01,5.461699962615967,yahoo,DOLAR,Dólar/Real
2020-07-01,643923.2,bcb,PIB_BR,PIB Brasil
2020-07-01,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-01,29126.0,bcb,MILHO_BR,Milho Brasil - Preço Médio Atacado
2020-07-02,351053.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-02,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-02,342.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-02,892.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-07-02,5.316199779510498,yahoo,DOLAR,Dólar/Real
2020-07-02,2.25,bcb,SELIC,Taxa Selic
2020-07-03,2.25,bcb,SELIC,Taxa Selic
2020-07-03,5.35890007019043,yahoo,DOLAR,Dólar/Real
2020-07-03,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-03,351054.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-04,2.25,bcb,SELIC,Taxa Selic
2020-07-05,2.25,bcb,SELIC,Taxa Selic
2020-07-06,351273.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-06,5.311399936676025,yahoo,DOLAR,Dólar/Real
2020-07-06,898.5,yahoo,SOJA_US,Soja EUA (Futuros)
2020-07-06,2.25,bcb,SELIC,Taxa Selic
2020-07-06,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-06,346.5,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-07,345.0,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-07,895.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-07-07,2.25,bcb,SELIC,Taxa Selic
2020-07-07,5.354300022125244,yahoo,DOLAR,Dólar/Real
2020-07-07,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-07,351351.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-08,5.377799987792969,yahoo,DOLAR,Dólar/Real
2020-07-08,348.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-08,351663.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-08,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-08,2.25,bcb,SELIC,Taxa Selic
2020-07-08,894.75,yahoo,SOJA_US,Soja EUA (Futuros)
2020-07-09,2.25,bcb,SELIC,Taxa Selic
2020-07-09,0.008442,bcb,DI_FUTURO,Taxa DI-Over
2020-07-09,351792.0,bcb,RESERVAS_INTERNACIONAIS,Reservas Internacionais
2020-07-09,898.25,yahoo,SOJA_US,Soja EUA (Futuros)
2020-07-09,351.25,yahoo,MILHO_US,Milho EUA (Futuros)
2020-07-09,5.342599868774414,yahoo,DOLAR,Dólar/Real
