Date,Value,feature_code,source,description
2022-07-25,-1.44,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-07-25,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-07-25,5.496699810028076,DOLAR,yahoo,Dólar/Real
2022-07-25,2104.095238095238,ENERGIA,bcb,Energia Elétrica
2022-07-25,37736.142857142855,FRETES,bcb,Índice de Fretes
2022-07-25,9122.890476190478,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-07-25,45633.71428571428,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-07-25,580.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-07-25,872688.1714285715,PIB_BR,bcb,PIB Brasil
2022-07-25,343521.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-07-25,13.25,SELIC,bcb,Taxa Selic
2022-07-25,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-07-25,1473.0,SOJA_US,yahoo,Soja EUA (Futuros)
2022-07-26,3501.838095238096,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-07-26,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-07-26,-24921114.80952381,CDS,bcb,Brazil CDS 5Y
2022-07-26,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-07-26,-1.42,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-07-26,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-07-26,5.356299877166748,DOLAR,yahoo,Dólar/Real
2022-07-26,2109.4761904761904,ENERGIA,bcb,Energia Elétrica
2022-07-26,37996.71428571428,FRETES,bcb,Índice de Fretes
2022-07-26,9244.552380952382,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-07-26,45866.57142857143,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-07-26,597.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-07-26,872881.8571428572,PIB_BR,bcb,PIB Brasil
2022-07-26,343717.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-07-26,13.25,SELIC,bcb,Taxa Selic
2022-07-26,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-07-26,1532.75,SOJA_US,yahoo,Soja EUA (Futuros)
2022-07-27,3435.828571428572,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-07-27,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-07-27,-22447885.85714286,CDS,bcb,Brazil CDS 5Y
2022-07-27,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-07-27,-1.4,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-07-27,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-07-27,5.350100040435791,DOLAR,yahoo,Dólar/Real
2022-07-27,2114.8571428571427,ENERGIA,bcb,Energia Elétrica
2022-07-27,38257.28571428571,FRETES,bcb,Índice de Fretes
2022-07-27,9366.214285714286,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-07-27,46099.42857142857,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-07-27,600.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-07-27,873075.5428571429,PIB_BR,bcb,PIB Brasil
2022-07-27,343729.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-07-27,13.25,SELIC,bcb,Taxa Selic
2022-07-27,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-07-27,1578.75,SOJA_US,yahoo,Soja EUA (Futuros)
2022-07-28,3369.8190476190475,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-07-28,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-07-28,-19974656.904761903,CDS,bcb,Brazil CDS 5Y
2022-07-28,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-07-28,-1.38,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-07-28,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-07-28,5.243000030517578,DOLAR,yahoo,Dólar/Real
2022-07-28,2120.2380952380954,ENERGIA,bcb,Energia Elétrica
2022-07-28,38517.857142857145,FRETES,bcb,Índice de Fretes
2022-07-28,9487.876190476192,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-07-28,46332.28571428572,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-07-28,615.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-07-28,873269.2285714286,PIB_BR,bcb,PIB Brasil
2022-07-28,345630.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-07-28,13.25,SELIC,bcb,Taxa Selic
2022-07-28,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-07-28,1609.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-07-29,3303.809523809524,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-07-29,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-07-29,-17501427.952380955,CDS,bcb,Brazil CDS 5Y
2022-07-29,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-07-29,-1.36,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-07-29,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-07-29,5.182700157165527,DOLAR,yahoo,Dólar/Real
2022-07-29,2125.619047619048,ENERGIA,bcb,Energia Elétrica
2022-07-29,38778.42857142857,FRETES,bcb,Índice de Fretes
2022-07-29,9609.538095238097,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-07-29,46565.142857142855,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-07-29,616.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-07-29,873462.9142857143,PIB_BR,bcb,PIB Brasil
2022-07-29,346403.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-07-29,13.25,SELIC,bcb,Taxa Selic
2022-07-29,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-07-29,1637.0,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-01,3237.8,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-01,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-01,-15028199.0,CDS,bcb,Brazil CDS 5Y
2022-08-01,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-01,-1.34,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-01,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-08-01,5.171199798583984,DOLAR,yahoo,Dólar/Real
2022-08-01,2131.0,ENERGIA,bcb,Energia Elétrica
2022-08-01,39039.0,FRETES,bcb,Índice de Fretes
2022-08-01,9731.2,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-01,46798.0,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-01,607.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-01,873656.6,PIB_BR,bcb,PIB Brasil
2022-08-01,346867.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-01,13.25,SELIC,bcb,Taxa Selic
2022-08-01,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-01,1594.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-02,3207.826086956522,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-02,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-02,-15788489.260869564,CDS,bcb,Brazil CDS 5Y
2022-08-02,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-02,-1.3347826086956522,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-02,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-08-02,5.184000015258789,DOLAR,yahoo,Dólar/Real
2022-08-02,2130.260869565217,ENERGIA,bcb,Energia Elétrica
2022-08-02,38959.34782608696,FRETES,bcb,Índice de Fretes
2022-08-02,9706.195652173914,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-02,46004.34782608696,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-02,591.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-02,872973.1,PIB_BR,bcb,PIB Brasil
2022-08-02,345649.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-02,13.25,SELIC,bcb,Taxa Selic
2022-08-02,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-02,1569.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-03,3177.852173913044,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-03,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-03,-16548779.52173913,CDS,bcb,Brazil CDS 5Y
2022-08-03,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-03,-1.3295652173913044,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-03,0.049037,DI_FUTURO,bcb,Taxa DI-Over
2022-08-03,5.277699947357178,DOLAR,yahoo,Dólar/Real
2022-08-03,2129.521739130435,ENERGIA,bcb,Energia Elétrica
2022-08-03,38879.69565217391,FRETES,bcb,Índice de Fretes
2022-08-03,9681.191304347827,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-03,45210.69565217391,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-03,591.5,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-03,872289.6,PIB_BR,bcb,PIB Brasil
2022-08-03,344179.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-03,13.25,SELIC,bcb,Taxa Selic
2022-08-03,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-03,1558.0,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-04,3147.8782608695656,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-04,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-04,-17309069.782608695,CDS,bcb,Brazil CDS 5Y
2022-08-04,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-04,-1.3243478260869566,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-04,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-04,5.282700061798096,DOLAR,yahoo,Dólar/Real
2022-08-04,2128.782608695652,ENERGIA,bcb,Energia Elétrica
2022-08-04,38800.04347826087,FRETES,bcb,Índice de Fretes
2022-08-04,9656.18695652174,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-04,44417.04347826087,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-04,602.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-04,871606.1,PIB_BR,bcb,PIB Brasil
2022-08-04,345484.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-04,13.75,SELIC,bcb,Taxa Selic
2022-08-04,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-04,1615.0,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-05,3117.904347826087,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-05,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-05,-18069360.04347826,CDS,bcb,Brazil CDS 5Y
2022-08-05,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-05,-1.3191304347826087,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-05,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-05,5.211100101470947,DOLAR,yahoo,Dólar/Real
2022-08-05,2128.043478260869,ENERGIA,bcb,Energia Elétrica
2022-08-05,38720.391304347824,FRETES,bcb,Índice de Fretes
2022-08-05,9631.182608695652,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-05,43623.391304347824,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-05,610.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-05,870922.6,PIB_BR,bcb,PIB Brasil
2022-08-05,343542.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-05,13.75,SELIC,bcb,Taxa Selic
2022-08-05,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-05,1614.75,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-08,3087.9304347826087,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-08,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-08,-18829650.304347828,CDS,bcb,Brazil CDS 5Y
2022-08-08,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-08,-1.3139130434782609,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-08,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-08,5.164599895477295,DOLAR,yahoo,Dólar/Real
2022-08-08,2127.304347826087,ENERGIA,bcb,Energia Elétrica
2022-08-08,38640.739130434784,FRETES,bcb,Índice de Fretes
2022-08-08,9606.178260869568,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-08,42829.739130434784,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-08,608.5,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-08,870239.1,PIB_BR,bcb,PIB Brasil
2022-08-08,344321.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-08,13.75,SELIC,bcb,Taxa Selic
2022-08-08,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-08,1619.5,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-09,3057.9565217391305,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-09,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-09,-19589940.56521739,CDS,bcb,Brazil CDS 5Y
2022-08-09,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-09,-1.308695652173913,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-09,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-09,5.110099792480469,DOLAR,yahoo,Dólar/Real
2022-08-09,2126.5652173913045,ENERGIA,bcb,Energia Elétrica
2022-08-09,38561.086956521736,FRETES,bcb,Índice de Fretes
2022-08-09,9581.173913043478,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-09,42036.086956521736,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-09,615.5,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-09,869555.6,PIB_BR,bcb,PIB Brasil
2022-08-09,344044.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-09,13.75,SELIC,bcb,Taxa Selic
2022-08-09,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-09,1693.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-10,3027.9826086956523,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-10,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-10,-20350230.82608696,CDS,bcb,Brazil CDS 5Y
2022-08-10,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-10,-1.3034782608695652,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-10,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-10,5.123700141906738,DOLAR,yahoo,Dólar/Real
2022-08-10,2125.826086956521,ENERGIA,bcb,Energia Elétrica
2022-08-10,38481.434782608696,FRETES,bcb,Índice de Fretes
2022-08-10,9556.169565217391,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-10,41242.434782608696,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-10,621.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-10,868872.1,PIB_BR,bcb,PIB Brasil
2022-08-10,345384.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-10,13.75,SELIC,bcb,Taxa Selic
2022-08-10,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-10,1688.75,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-11,2998.008695652174,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-11,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-11,-21110521.086956523,CDS,bcb,Brazil CDS 5Y
2022-08-11,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-11,-1.2982608695652174,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-11,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-11,5.093699932098389,DOLAR,yahoo,Dólar/Real
2022-08-11,2125.086956521739,ENERGIA,bcb,Energia Elétrica
2022-08-11,38401.782608695656,FRETES,bcb,Índice de Fretes
2022-08-11,9531.165217391304,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-11,40448.78260869565,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-11,629.25,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-11,868188.6,PIB_BR,bcb,PIB Brasil
2022-08-11,344741.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-11,13.75,SELIC,bcb,Taxa Selic
2022-08-11,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-11,1709.5,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-12,2968.034782608696,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-12,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-12,-21870811.34782609,CDS,bcb,Brazil CDS 5Y
2022-08-12,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-12,-1.2930434782608695,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-12,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-12,5.1570000648498535,DOLAR,yahoo,Dólar/Real
2022-08-12,2124.3478260869565,ENERGIA,bcb,Energia Elétrica
2022-08-12,38322.13043478261,FRETES,bcb,Índice de Fretes
2022-08-12,9506.160869565218,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-12,39655.13043478261,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-12,639.75,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-12,867505.1,PIB_BR,bcb,PIB Brasil
2022-08-12,344365.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-12,13.75,SELIC,bcb,Taxa Selic
2022-08-12,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-12,1669.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-15,2938.0608695652177,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-15,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-15,-22631101.60869565,CDS,bcb,Brazil CDS 5Y
2022-08-15,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-15,-1.2878260869565217,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-15,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-15,5.074900150299072,DOLAR,yahoo,Dólar/Real
2022-08-15,2123.608695652174,ENERGIA,bcb,Energia Elétrica
2022-08-15,38242.47826086957,FRETES,bcb,Índice de Fretes
2022-08-15,9481.15652173913,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-15,38861.47826086957,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-15,626.75,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-15,866821.6,PIB_BR,bcb,PIB Brasil
2022-08-15,344840.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-15,13.75,SELIC,bcb,Taxa Selic
2022-08-15,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-15,1494.0,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-16,2908.086956521739,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-16,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-16,-23391391.86956522,CDS,bcb,Brazil CDS 5Y
2022-08-16,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-16,-1.2826086956521738,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-16,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-16,5.095600128173828,DOLAR,yahoo,Dólar/Real
2022-08-16,2122.8695652173915,ENERGIA,bcb,Energia Elétrica
2022-08-16,38162.82608695652,FRETES,bcb,Índice de Fretes
2022-08-16,9456.152173913044,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-16,38067.82608695652,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-16,611.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-16,866138.1,PIB_BR,bcb,PIB Brasil
2022-08-16,344152.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-16,13.75,SELIC,bcb,Taxa Selic
2022-08-16,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-16,1454.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-17,2878.113043478261,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-17,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-17,-24151682.13043478,CDS,bcb,Brazil CDS 5Y
2022-08-17,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-17,-1.2773913043478262,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-17,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-17,5.1417388916015625,DOLAR,yahoo,Dólar/Real
2022-08-17,2122.1304347826085,ENERGIA,bcb,Energia Elétrica
2022-08-17,38083.17391304348,FRETES,bcb,Índice de Fretes
2022-08-17,9431.147826086955,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-17,37274.17391304348,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-17,615.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-17,865454.6,PIB_BR,bcb,PIB Brasil
2022-08-17,343118.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-17,13.75,SELIC,bcb,Taxa Selic
2022-08-17,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-17,1475.25,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-18,2848.1391304347826,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-18,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-18,-24911972.391304348,CDS,bcb,Brazil CDS 5Y
2022-08-18,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-18,-1.2721739130434784,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-18,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-18,5.164999961853027,DOLAR,yahoo,Dólar/Real
2022-08-18,2121.391304347826,ENERGIA,bcb,Energia Elétrica
2022-08-18,38003.52173913043,FRETES,bcb,Índice de Fretes
2022-08-18,9406.14347826087,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-18,36480.52173913043,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-18,619.75,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-18,864771.1,PIB_BR,bcb,PIB Brasil
2022-08-18,343625.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-18,13.75,SELIC,bcb,Taxa Selic
2022-08-18,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-18,1495.5,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-19,2818.1652173913044,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-19,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-19,-25672262.65217392,CDS,bcb,Brazil CDS 5Y
2022-08-19,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-19,-1.2669565217391303,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-19,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-19,5.166999816894531,DOLAR,yahoo,Dólar/Real
2022-08-19,2120.6521739130435,ENERGIA,bcb,Energia Elétrica
2022-08-19,37923.86956521739,FRETES,bcb,Índice de Fretes
2022-08-19,9381.139130434784,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-19,35686.86956521739,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-19,626.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-19,864087.6,PIB_BR,bcb,PIB Brasil
2022-08-19,341910.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-19,13.75,SELIC,bcb,Taxa Selic
2022-08-19,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-19,1488.75,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-22,2788.191304347826,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-22,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-22,-26432552.91304348,CDS,bcb,Brazil CDS 5Y
2022-08-22,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-22,-1.2617391304347827,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-22,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-22,5.168399810791016,DOLAR,yahoo,Dólar/Real
2022-08-22,2119.913043478261,ENERGIA,bcb,Energia Elétrica
2022-08-22,37844.21739130434,FRETES,bcb,Índice de Fretes
2022-08-22,9356.134782608697,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-22,34893.21739130435,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-22,633.5,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-22,863404.1,PIB_BR,bcb,PIB Brasil
2022-08-22,341119.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
2022-08-22,13.75,SELIC,bcb,Taxa Selic
2022-08-22,78761.0,SOJA_BR,bcb,Soja Brasil - Preço Médio Atacado
2022-08-22,1527.0,SOJA_US,yahoo,Soja EUA (Futuros)
2022-08-23,2758.217391304348,BALANCA_COMERCIAL,bcb,Balança Comercial
2022-08-23,210104.0,BALTIC_DRY,bcb,Baltic Dry Index
2022-08-23,-27192843.173913043,CDS,bcb,Brazil CDS 5Y
2022-08-23,48972.69,CUSTO_LOGISTICA,bcb,Custo Logístico
2022-08-23,-1.2565217391304349,DIVIDA_PUBLICA,bcb,Dívida Pública
2022-08-23,0.050788,DI_FUTURO,bcb,Taxa DI-Over
2022-08-23,5.156099796295166,DOLAR,yahoo,Dólar/Real
2022-08-23,2119.1739130434785,ENERGIA,bcb,Energia Elétrica
2022-08-23,37764.5652173913,FRETES,bcb,Índice de Fretes
2022-08-23,9331.13043478261,INVESTIMENTO_ESTRANGEIRO,bcb,Investimento Estrangeiro
2022-08-23,34099.565217391304,MILHO_BR,bcb,Milho Brasil - Preço Médio Atacado
2022-08-23,660.0,MILHO_US,yahoo,Milho EUA (Futuros)
2022-08-23,862720.6,PIB_BR,bcb,PIB Brasil
2022-08-23,341692.0,RESERVAS_INTERNACIONAIS,bcb,Reservas Internacionais
